Date,Timepoint,PLUG.ID,Genotype,Species,Photo.Number,Tank,Treatment,Red.Standard,Green.Standard,Blue.Standard,Red.Coral,Green.Coral,Blue.Coral,Notes
5/21/19,Time2,2532,PC_4,P. acuta,48,6,Ambient,144.408,82.539,111.003,152.342,125.968,108.215,
5/21/19,Time2,1637,PC_4,P. acuta,48,6,Ambient,144.408,82.539,111.003,153.549,133.944,126.479,
5/24/19,Time3,2392,MC_206,M. capitata,1,1,Ambient,155.939,113.352,136.441,128.45,113.291,102.001,
5/24/19,Time3,2734,MC_206,M. capitata,1,1,Ambient,155.939,113.352,136.441,146.643,127.858,111.101,
5/24/19,Time3,1050,MC_206,M. capitata,1,1,Ambient,155.939,113.352,136.441,158.548,140.653,124.496,
5/24/19,Time3,1048,MC_206,M. capitata,1,1,Ambient,155.939,113.352,136.441,149.049,133.585,125.396,
5/24/19,Time3,1477,MC_206,M. capitata,1,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1570,MC_291,M. capitata,3,1,Ambient,151.882,109.587,132.685,140.163,125.307,111.885,
5/24/19,Time3,1574,MC_291,M. capitata,3,1,Ambient,151.882,109.587,132.685,147.999,131.456,117.618,
5/24/19,Time3,1093,MC_291,M. capitata,3,1,Ambient,151.882,109.587,132.685,155.231,139.77,127.189,
5/24/19,Time3,1639,MC_291,M. capitata,3,1,Ambient,151.882,109.587,132.685,153.37,140.86,135.939,
5/24/19,Time3,1124,MC_291,M. capitata,3,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1539,MC_248,M. capitata,5,1,Ambient,153.166,110.745,134.945,129.442,112.51,98.132,
5/24/19,Time3,1740,MC_248,M. capitata,5,1,Ambient,153.166,110.745,134.945,154.292,136.516,115.199,
5/24/19,Time3,1271,MC_248,M. capitata,5,1,Ambient,153.166,110.745,134.945,159.167,142.675,122.04,
5/24/19,Time3,1544,MC_248,M. capitata,5,1,Ambient,153.166,110.745,134.945,153.627,138.411,124.879,
5/24/19,Time3,2555,MC_248,M. capitata,5,1,Ambient,153.166,110.745,134.945,158.518,146.423,136.595,
5/24/19,Time3,2519,MC_248,M. capitata,5,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,2363,MC_289,M. capitata,7,1,Ambient,149.863,106.773,131.947,142.501,125.122,107.583,
5/24/19,Time3,1721,MC_289,M. capitata,7,1,Ambient,149.863,106.773,131.947,151.496,134.412,116.527,
5/24/19,Time3,2530,MC_289,M. capitata,7,1,Ambient,149.863,106.773,131.947,149.709,133.886,119.383,
5/24/19,Time3,2754,MC_289,M. capitata,7,1,Ambient,149.863,106.773,131.947,140.366,125.415,117.417,
5/24/19,Time3,1535,MC_289,M. capitata,7,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,2887,PC_1,P. acuta,2,1,Ambient,153.846,111.495,134.341,163.133,147.646,130.766,
5/24/19,Time3,1344,PC_1,P. acuta,2,1,Ambient,153.846,111.495,134.341,171.331,157.058,141.386,
5/24/19,Time3,1213,PC_1,P. acuta,2,1,Ambient,153.846,111.495,134.341,168.139,153.631,139.884,
5/24/19,Time3,1750,PC_1,P. acuta,2,1,Ambient,153.846,111.495,134.341,166.674,153.405,142.274,
5/24/19,Time3,2540,PC_1,P. acuta,2,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1207,PC_2,P. acuta,4,1,Ambient,152.93,108.244,133.888,168.58,153.297,134.491,
5/24/19,Time3,1278,PC_2,P. acuta,4,1,Ambient,152.93,108.244,133.888,174.049,157.442,136.685,
5/24/19,Time3,2535,PC_2,P. acuta,4,1,Ambient,152.93,108.244,133.888,173.889,159.372,144.419,
5/24/19,Time3,2010,PC_2,P. acuta,4,1,Ambient,152.93,108.244,133.888,162.111,145.94,132.598,
5/24/19,Time3,2009,PC_2,P. acuta,4,1,Ambient,152.93,108.244,133.888,169.404,157.164,148.353,
5/24/19,Time3,2081,PC_2,P. acuta,4,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1654,PC_3,P. acuta,6,1,Ambient,148.707,105.726,129.447,156.841,142.456,125.152,
5/24/19,Time3,1079,PC_3,P. acuta,6,1,Ambient,148.707,105.726,129.447,168.149,156.617,138.971,
5/24/19,Time3,1638,PC_3,P. acuta,6,1,Ambient,148.707,105.726,129.447,170.595,157.118,137.48,
5/24/19,Time3,1106,PC_3,P. acuta,6,1,Ambient,148.707,105.726,129.447,162.904,150.674,136.291,
5/24/19,Time3,1415,PC_3,P. acuta,6,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1101,PC_4,P. acuta,8,1,Ambient,145.441,101.019,126.724,148.831,133.535,116.366,
5/24/19,Time3,1092,PC_4,P. acuta,8,1,Ambient,145.441,101.019,126.724,151.933,133.645,115.498,
5/24/19,Time3,3000,PC_4,P. acuta,8,1,Ambient,145.441,101.019,126.724,164.909,149.864,132.12,
5/24/19,Time3,1231,PC_4,P. acuta,8,1,Ambient,145.441,101.019,126.724,145.608,134.492,123.437,
5/24/19,Time3,2978,PC_4,P. acuta,8,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1629,MC_206,M. capitata,9,2,High,155.864,104.793,136.06,114.813,92.187,76.66,
5/24/19,Time3,1773,MC_206,M. capitata,9,2,High,155.864,104.793,136.06,124.285,104.463,91.066,
5/24/19,Time3,1726,MC_206,M. capitata,9,2,High,155.864,104.793,136.06,136.789,115.526,100.447,
5/24/19,Time3,1688,MC_206,M. capitata,9,2,High,155.864,104.793,136.06,141.125,124.607,118.184,
5/24/19,Time3,1078,MC_206,M. capitata,9,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1591,MC_291,M. capitata,11,2,High,151.744,96.186,127.04,116.893,93.697,77.351,
5/24/19,Time3,2396,MC_291,M. capitata,11,2,High,151.744,96.186,127.04,130.923,111.298,97.14,
5/24/19,Time3,1725,MC_291,M. capitata,11,2,High,151.744,96.186,127.04,129.243,106.479,89.549,
5/24/19,Time3,2411,MC_291,M. capitata,11,2,High,151.744,96.186,127.04,139.864,120.259,107.319,
5/24/19,Time3,1178,MC_291,M. capitata,11,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,2747,MC_248,M. capitata,13,2,High,153.158,99.689,130.146,143.876,124.104,105.275,
5/24/19,Time3,1095,MC_248,M. capitata,13,2,High,153.158,99.689,130.146,155.519,131.969,107.847,
5/24/19,Time3,1468,MC_248,M. capitata,13,2,High,NA,NA,NA,NA,NA,NA,Dead
5/24/19,Time3,2740,MC_248,M. capitata,13,2,High,153.158,99.689,130.146,158.934,139.92,120.625,
5/24/19,Time3,1142,MC_248,M. capitata,13,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1717,MC_289,M. capitata,15,2,High,NA,NA,NA,NA,NA,NA,Dead
5/24/19,Time3,2875,MC_289,M. capitata,15,2,High,147.434,92.248,126.696,137.214,116.688,94.7,
5/24/19,Time3,1624,MC_289,M. capitata,15,2,High,147.434,92.248,126.696,151.337,131.593,109.874,
5/24/19,Time3,2183,MC_289,M. capitata,15,2,High,147.434,92.248,126.696,142.605,123.827,109.336,
5/24/19,Time3,2023,MC_289,M. capitata,15,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1490,PC_1,P. acuta,10,2,High,143.211,94.617,123.339,147.649,130.741,113.775,
5/24/19,Time3,2995,PC_1,P. acuta,10,2,High,143.211,94.617,123.339,157.003,139.979,123.245,
5/24/19,Time3,1222,PC_1,P. acuta,10,2,High,143.211,94.617,123.339,138.25,121.638,107.522,
5/24/19,Time3,1600,PC_1,P. acuta,10,2,High,143.211,94.617,123.339,158.7,144.749,132.242,
5/24/19,Time3,1481,PC_1,P. acuta,10,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1215,PC_2,P. acuta,12,2,High,144.613,89.721,120.142,155.126,138.817,119.1,
5/24/19,Time3,1208,PC_2,P. acuta,12,2,High,144.613,89.721,120.142,154.658,136.504,115.622,
5/24/19,Time3,1586,PC_2,P. acuta,12,2,High,144.613,89.721,120.142,159.409,140.522,117.337,
5/24/19,Time3,1326,PC_2,P. acuta,12,2,High,144.613,89.721,120.142,154.709,138.497,120.802,
5/24/19,Time3,1216,PC_2,P. acuta,12,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1997,PC_3,P. acuta,14,2,High,144.805,89.803,121.228,151.001,130.748,109.681,
5/24/19,Time3,1317,PC_3,P. acuta,14,2,High,144.805,89.803,121.228,168.238,149.93,125.618,
5/24/19,Time3,2391,PC_3,P. acuta,14,2,High,144.805,89.803,121.228,163.884,144.988,123.206,
5/24/19,Time3,1428,PC_3,P. acuta,14,2,High,144.805,89.803,121.228,165.028,147.79,128.032,
5/24/19,Time3,1196,PC_3,P. acuta,14,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1737,PC_4,P. acuta,16,2,High,148.257,93.03,124.6,151.644,130.733,112.736,
5/24/19,Time3,1454,PC_4,P. acuta,16,2,High,148.257,93.03,124.6,154.702,134.643,116.029,
5/24/19,Time3,2397,PC_4,P. acuta,16,2,High,148.257,93.03,124.6,158.551,137.839,121.46,
5/24/19,Time3,2192,PC_4,P. acuta,16,2,High,148.257,93.03,124.6,156.412,139.967,126.242,
5/24/19,Time3,1425,PC_4,P. acuta,16,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1323,MC_206,M. capitata,17,3,High,153.022,98.365,128.331,139.019,115.264,94.534,
5/24/19,Time3,1063,MC_206,M. capitata,17,3,High,153.022,98.365,128.331,139.293,119.552,103.503,
5/24/19,Time3,1327,MC_206,M. capitata,17,3,High,153.022,98.365,128.331,147.819,127.156,110.329,
5/24/19,Time3,1338,MC_206,M. capitata,17,3,High,153.022,98.365,128.331,132.529,114.597,105.113,
5/24/19,Time3,2985,MC_206,M. capitata,17,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1328,MC_291,M. capitata,19,3,High,149.915,91.838,122.653,126.022,105.613,88.908,
5/24/19,Time3,2306,MC_291,M. capitata,19,3,High,149.915,91.838,122.653,147.567,124.868,102.666,
5/24/19,Time3,1447,MC_291,M. capitata,19,3,High,149.915,91.838,122.653,138.697,116.475,98.824,
5/24/19,Time3,1321,MC_291,M. capitata,19,3,High,149.915,91.838,122.653,128.849,108.397,95.102,
5/24/19,Time3,1587,MC_291,M. capitata,19,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1645,MC_248,M. capitata,21,3,High,164.086,107.896,141.059,147.751,122.474,100.608,
5/24/19,Time3,2005,MC_248,M. capitata,21,3,High,164.086,107.896,141.059,134.069,110.326,94.536,
5/24/19,Time3,1730,MC_248,M. capitata,21,3,High,164.086,107.896,141.059,143.299,121.552,105.641,
5/24/19,Time3,1277,MC_248,M. capitata,21,3,High,164.086,107.896,141.059,168.917,151.763,137.281,
5/24/19,Time3,1442,MC_248,M. capitata,21,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1286,MC_289,M. capitata,23,3,High,156.473,94.46,126.326,133.051,108.292,89.792,
5/24/19,Time3,1341,MC_289,M. capitata,23,3,High,156.473,94.46,126.326,165.657,140.788,117.772,
5/24/19,Time3,2998,MC_289,M. capitata,23,3,High,156.473,94.46,126.326,140.019,112.682,92.863,
5/24/19,Time3,2204,MC_289,M. capitata,23,3,High,156.473,94.46,126.326,158.249,133.505,113.139,
5/24/19,Time3,2750,MC_289,M. capitata,23,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1114,PC_1,P. acuta,18,3,High,146.59,91.542,122.487,146.674,127.104,108.289,
5/24/19,Time3,1060,PC_1,P. acuta,18,3,High,146.59,91.542,122.487,168.241,150.174,126.398,
5/24/19,Time3,2156,PC_1,P. acuta,18,3,High,146.59,91.542,122.487,163.517,145.233,125.448,
5/24/19,Time3,2739,PC_1,P. acuta,18,3,High,146.59,91.542,122.487,156.197,139.541,124.393,
5/24/19,Time3,1999,PC_1,P. acuta,18,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1707,PC_2,P. acuta,20,3,High,147.145,91.879,120.492,155.554,135.516,116.421,
5/24/19,Time3,2855,PC_2,P. acuta,20,3,High,147.145,91.879,120.492,176.584,157.366,133.194,
5/24/19,Time3,1570,PC_2,P. acuta,20,3,High,147.145,91.879,120.492,167.699,147.086,125.19,
5/24/19,Time3,2180,PC_2,P. acuta,20,3,High,147.145,91.879,120.492,159.174,143.437,132.486,
5/24/19,Time3,2866,PC_2,P. acuta,20,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,2733,PC_3,P. acuta,22,3,High,150.619,93.621,122.363,161.153,140.11,122.331,
5/24/19,Time3,2169,PC_3,P. acuta,22,3,High,150.619,93.621,122.363,168.675,146.769,126.665,
5/24/19,Time3,2552,PC_3,P. acuta,22,3,High,150.619,93.621,122.363,169.882,146.871,128.472,
5/24/19,Time3,1769,PC_3,P. acuta,22,3,High,150.619,93.621,122.363,165.088,143.218,128.563,
5/24/19,Time3,1090,PC_3,P. acuta,22,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1270,PC_4,P. acuta,24,3,High,153.318,93.545,121.464,153.158,130.526,112.14,
5/24/19,Time3,2528,PC_4,P. acuta,24,3,High,153.318,93.545,121.464,160.442,138.903,120.563,
5/24/19,Time3,1579,PC_4,P. acuta,24,3,High,153.318,93.545,121.464,154.82,129.995,111.612,
5/24/19,Time3,2988,PC_4,P. acuta,24,3,High,153.318,93.545,121.464,162.794,141.96,126.433,
5/24/19,Time3,2511,PC_4,P. acuta,24,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1229,MC_206,M. capitata,25,4,Ambient,156.745,110.57,135.901,116.838,99.763,90.245,
5/24/19,Time3,1236,MC_206,M. capitata,25,4,Ambient,156.745,110.57,135.901,133.112,117.226,105.011,
5/24/19,Time3,1736,MC_206,M. capitata,25,4,Ambient,156.745,110.57,135.901,157.215,140.522,123.312,
5/24/19,Time3,1121,MC_206,M. capitata,25,4,Ambient,156.745,110.57,135.901,146.753,129.69,115.769,
5/24/19,Time3,1258,MC_206,M. capitata,25,4,Ambient,156.745,110.57,135.901,130.224,118.893,115.549,
5/24/19,Time3,2871,MC_206,M. capitata,25,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1157,MC_291,M. capitata,27,4,Ambient,152.822,105.775,132.862,131.099,112.785,97.896,
5/24/19,Time3,2212,MC_291,M. capitata,27,4,Ambient,152.822,105.775,132.862,138.089,120.507,105.716,
5/24/19,Time3,1302,MC_291,M. capitata,27,4,Ambient,152.822,105.775,132.862,134.78,115.841,102.192,
5/24/19,Time3,1775,MC_291,M. capitata,27,4,Ambient,152.822,105.775,132.862,133.78,117.742,108.039,
5/24/19,Time3,1084,MC_291,M. capitata,27,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1169,MC_248,M. capitata,29,4,Ambient,149.532,100.185,126.759,133.246,113.158,96.738,
5/24/19,Time3,2172,MC_248,M. capitata,29,4,Ambient,149.532,100.185,126.759,147.743,127.466,109.383,
5/24/19,Time3,1308,MC_248,M. capitata,29,4,Ambient,149.532,100.185,126.759,138.815,118.41,103.07,
5/24/19,Time3,1243,MC_248,M. capitata,29,4,Ambient,149.532,100.185,126.759,153.277,132.774,117.062,
5/24/19,Time3,1772,MC_248,M. capitata,29,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,2393,MC_289,M. capitata,31,4,Ambient,155.921,108.405,134.28,144.008,118.173,95.821,
5/24/19,Time3,1426,MC_289,M. capitata,31,4,Ambient,155.921,108.405,134.28,134.919,112.032,94.094,
5/24/19,Time3,1595,MC_289,M. capitata,31,4,Ambient,155.921,108.405,134.28,155.762,138.196,122.003,
5/24/19,Time3,2153,MC_289,M. capitata,31,4,Ambient,155.921,108.405,134.28,142.097,123.634,111.15,
5/24/19,Time3,1609,MC_289,M. capitata,31,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1119,PC_1,P. acuta,26,4,Ambient,145.448,97.251,123.737,145.897,130.199,113.98,
5/24/19,Time3,2388,PC_1,P. acuta,26,4,Ambient,145.448,97.251,123.737,157.677,141.442,124.187,
5/24/19,Time3,1676,PC_1,P. acuta,26,4,Ambient,145.448,97.251,123.737,152.261,136.554,120.974,
5/24/19,Time3,1588,PC_1,P. acuta,26,4,Ambient,145.448,97.251,123.737,164.646,152.693,142.023,
5/24/19,Time3,1319,PC_1,P. acuta,26,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1622,PC_2,P. acuta,28,4,Ambient,148.463,98.106,126.22,141.67,123.276,106.047,
5/24/19,Time3,1583,PC_2,P. acuta,28,4,Ambient,148.463,98.106,126.22,161.433,143.642,120.076,
5/24/19,Time3,2864,PC_2,P. acuta,28,4,Ambient,148.463,98.106,126.22,164.944,149.671,131.494,
5/24/19,Time3,1998,PC_2,P. acuta,28,4,Ambient,148.463,98.106,126.22,162.368,148.305,133.605,
5/24/19,Time3,1181,PC_2,P. acuta,28,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1296,PC_3,P. acuta,30,4,Ambient,147.429,97.069,124.335,145.337,125.109,107.384,
5/24/19,Time3,1068,PC_3,P. acuta,30,4,Ambient,147.429,97.069,124.335,160.732,142.827,125.103,
5/24/19,Time3,1212,PC_3,P. acuta,30,4,Ambient,147.429,97.069,124.335,167.505,149.751,130.646,
5/24/19,Time3,1297,PC_3,P. acuta,30,4,Ambient,147.429,97.069,124.335,162.883,146.347,132.602,
5/24/19,Time3,1651,PC_3,P. acuta,30,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1592,PC_4,P. acuta,32,4,Ambient,143.806,91.895,120.242,124.248,106.491,93.519,
5/24/19,Time3,1103,PC_4,P. acuta,32,4,Ambient,143.806,91.895,120.242,161.248,144.876,127.311,
5/24/19,Time3,1044,PC_4,P. acuta,32,4,Ambient,143.806,91.895,120.242,156.147,137.867,120.33,
5/24/19,Time3,2191,PC_4,P. acuta,32,4,Ambient,143.806,91.895,120.242,150.904,134.771,121.027,
5/24/19,Time3,1115,PC_4,P. acuta,32,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1598,MC_206,M. capitata,33,5,High,156.21,105.337,130.539,122.189,101.964,93.028,
5/24/19,Time3,2999,MC_206,M. capitata,33,5,High,156.21,105.337,130.539,140.477,118.734,101.841,
5/24/19,Time3,1307,MC_206,M. capitata,33,5,High,156.21,105.337,130.539,141.022,121.899,109.375,
5/24/19,Time3,2025,MC_206,M. capitata,33,5,High,156.21,105.337,130.539,143.143,124.479,111.642,
5/24/19,Time3,1744,MC_206,M. capitata,33,5,High,156.21,105.337,130.539,141.542,126.342,117.355,
5/24/19,Time3,2019,MC_206,M. capitata,33,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1303,MC_291,M. capitata,35,5,High,157.439,100.417,129.473,141.772,118.353,102.394,
5/24/19,Time3,1475,MC_291,M. capitata,35,5,High,157.439,100.417,129.473,173.078,149.455,129.153,
5/24/19,Time3,1239,MC_291,M. capitata,35,5,High,157.439,100.417,129.473,151.37,127.497,112.895,
5/24/19,Time3,2534,MC_291,M. capitata,35,5,High,157.439,100.417,129.473,159.162,137.333,124.62,
5/24/19,Time3,2756,MC_291,M. capitata,35,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1256,MC_248,M. capitata,37,5,High,151.029,93.403,123.708,168.241,147.998,126.117,
5/24/19,Time3,1565,MC_248,M. capitata,37,5,High,151.029,93.403,123.708,138.087,117.126,99.791,
5/24/19,Time3,1294,MC_248,M. capitata,37,5,High,151.029,93.403,123.708,149.663,127.415,107.505,
5/24/19,Time3,1738,MC_248,M. capitata,37,5,High,151.029,93.403,123.708,128.817,108.192,98.465,
5/24/19,Time3,1710,MC_248,M. capitata,37,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1418,MC_289,M. capitata,39,5,High,155.955,97.299,126.169,147.65,120.912,97.804,
5/24/19,Time3,1262,MC_289,M. capitata,39,5,High,155.955,97.299,126.169,162.619,137.112,115.007,
5/24/19,Time3,2058,MC_289,M. capitata,39,5,High,155.955,97.299,126.169,168.417,146.122,126.401,
5/24/19,Time3,1713,MC_289,M. capitata,39,5,High,155.955,97.299,126.169,140.385,119.74,107.487,
5/24/19,Time3,2878,MC_289,M. capitata,39,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1240,PC_1,P. acuta,34,5,High,156.265,91.089,121.991,156.618,135.439,118.493,
5/24/19,Time3,2076,PC_1,P. acuta,34,5,High,156.265,91.089,121.991,171.215,148.999,127.655,
5/24/19,Time3,1232,PC_1,P. acuta,34,5,High,156.265,91.089,121.991,170.728,148.537,127.933,
5/24/19,Time3,2981,PC_1,P. acuta,34,5,High,156.265,91.089,121.991,164.688,144.033,127.625,
5/24/19,Time3,1751,PC_1,P. acuta,34,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1098,PC_2,P. acuta,36,5,High,149.876,90.93,120.846,178.07,157.771,135.688,
5/24/19,Time3,1580,PC_2,P. acuta,36,5,High,149.876,90.93,120.846,176.333,155.323,133.996,
5/24/19,Time3,1268,PC_2,P. acuta,36,5,High,149.876,90.93,120.846,163.526,141.437,124.085,
5/24/19,Time3,1168,PC_2,P. acuta,36,5,High,149.876,90.93,120.846,169.109,151.865,139.651,
5/24/19,Time3,2409,PC_2,P. acuta,36,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1594,PC_3,P. acuta,38,5,High,151.783,86.698,119.444,170.711,149.331,131.145,
5/24/19,Time3,1605,PC_3,P. acuta,38,5,High,151.783,86.698,119.444,170.11,142.821,117.504,
5/24/19,Time3,2001,PC_3,P. acuta,38,5,High,151.783,86.698,119.444,169.419,144.993,125.526,
5/24/19,Time3,1269,PC_3,P. acuta,38,5,High,151.783,86.698,119.444,166.39,142.65,125.325,
5/24/19,Time3,1702,PC_3,P. acuta,38,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1421,PC_4,P. acuta,40,5,High,150.672,90.785,118.681,150.367,128.126,110.144,
5/24/19,Time3,1599,PC_4,P. acuta,40,5,High,150.672,90.785,118.681,170.054,149.017,126.818,
5/24/19,Time3,1640,PC_4,P. acuta,40,5,High,150.672,90.785,118.681,152.23,130.485,115.142,
5/24/19,Time3,2744,PC_4,P. acuta,40,5,High,150.672,90.785,118.681,147.674,125.359,109.984,
5/24/19,Time3,2022,PC_4,P. acuta,40,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1753,MC_206,M. capitata,41,6,Ambient,161.691,109.451,138.237,149.399,126.404,106.882,
5/24/19,Time3,1052,MC_206,M. capitata,41,6,Ambient,161.691,109.451,138.237,140.455,117.009,98.727,
5/24/19,Time3,2996,MC_206,M. capitata,41,6,Ambient,161.691,109.451,138.237,147.991,127.754,113.583,
5/24/19,Time3,1625,MC_206,M. capitata,41,6,Ambient,161.691,109.451,138.237,153.041,136.547,127.941,
5/24/19,Time3,2210,MC_206,M. capitata,41,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1210,MC_291,M. capitata,43,6,Ambient,144.813,93.121,119.372,132.467,113.639,96.997,
5/24/19,Time3,1558,MC_291,M. capitata,43,6,Ambient,144.813,93.121,119.372,140.304,123.302,107.637,
5/24/19,Time3,1427,MC_291,M. capitata,43,6,Ambient,144.813,93.121,119.372,153.942,135.222,114.908,
5/24/19,Time3,1076,MC_291,M. capitata,43,6,Ambient,144.813,93.121,119.372,131.975,115.469,103.329,
5/24/19,Time3,1604,MC_291,M. capitata,43,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1633,MC_248,M. capitata,45,6,Ambient,148.969,101.059,127.95,138.362,119.439,98.638,
5/24/19,Time3,1161,MC_248,M. capitata,45,6,Ambient,148.969,101.059,127.95,150.04,130.223,107.876,
5/24/19,Time3,2413,MC_248,M. capitata,45,6,Ambient,148.969,101.059,127.95,161.903,146.808,128.632,
5/24/19,Time3,1331,MC_248,M. capitata,45,6,Ambient,148.969,101.059,127.95,139.651,121.169,105.608,
5/24/19,Time3,1462,MC_248,M. capitata,45,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,2565,MC_289,M. capitata,47,6,Ambient,147.055,94.365,124.008,144.688,127.341,108.893,
5/24/19,Time3,2874,MC_289,M. capitata,47,6,Ambient,147.055,94.365,124.008,159.46,140.449,118.371,
5/24/19,Time3,2741,MC_289,M. capitata,47,6,Ambient,147.055,94.365,124.008,158.926,141.589,122.879,
5/24/19,Time3,1284,MC_289,M. capitata,47,6,Ambient,147.055,94.365,124.008,146.005,131.629,117.751,
5/24/19,Time3,1603,MC_289,M. capitata,47,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1449,PC_1,P. acuta,42,6,Ambient,147.793,97.046,122.171,146.282,128.018,113.892,
5/24/19,Time3,1156,PC_1,P. acuta,42,6,Ambient,147.793,97.046,122.171,159.892,141.386,124.895,
5/24/19,Time3,1047,PC_1,P. acuta,42,6,Ambient,147.793,97.046,122.171,166.113,151.133,137.905,
5/24/19,Time3,1556,PC_1,P. acuta,42,6,Ambient,147.793,97.046,122.171,164.289,148.391,135.777,
5/24/19,Time3,1299,PC_1,P. acuta,42,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,1577,PC_2,P. acuta,44,6,Ambient,143.068,93.962,121.27,155.882,140.553,121.71,
5/24/19,Time3,2072,PC_2,P. acuta,44,6,Ambient,143.068,93.962,121.27,172.11,157.536,134.668,
5/24/19,Time3,1230,PC_2,P. acuta,44,6,Ambient,143.068,93.962,121.27,169.482,155.55,138.608,
5/24/19,Time3,1445,PC_2,P. acuta,44,6,Ambient,143.068,93.962,121.27,167.066,154.284,141.072,
5/24/19,Time3,1632,PC_2,P. acuta,44,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,3001,PC_3,P. acuta,46,6,Ambient,147.77,93.643,122.851,158.962,139.48,116.874,
5/24/19,Time3,2854,PC_3,P. acuta,46,6,Ambient,147.77,93.643,122.851,168.402,150.425,130.311,
5/24/19,Time3,1482,PC_3,P. acuta,46,6,Ambient,147.77,93.643,122.851,168.236,150.652,131.282,
5/24/19,Time3,2554,PC_3,P. acuta,46,6,Ambient,147.77,93.643,122.851,157.35,140.046,125.602,
5/24/19,Time3,1310,PC_3,P. acuta,46,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/24/19,Time3,2088,PC_4,P. acuta,48,6,Ambient,147.916,96.797,124.564,158.516,141.681,124.454,
